transaction_id,user_id,amount,device,location,merchant,timestamp,login_attempts,balance,time_since_last_txn,txn_velocity,is_known_device,amount_to_balance_ratio,is_fraud,bucket
TXN0018898,U0374,72815.6,tablet,Hyderabad,Unknown_Merchant,2024-01-15 15:25:44,5,52094.1,0.0239,8,0,1.397744,1,TP
TXN0018899,U0082,56264.52,tablet,Hyderabad,Unknown_Merchant,2024-01-19 12:58:33,2,79520.52,0.0787,7,0,0.707538,0,FP_BLOCK
TXN0018900,U0450,15290.2,desktop_chrome,Chennai,IRCTC,2024-01-12 08:46:24,1,99700.5,1.6833,3,0,0.15336,0,FP_ALLOW
TXN0018901,U0136,14856.54,desktop_chrome,Kolkata,Amazon,2024-02-15 19:37:43,0,11419.34,1.8295,3,0,1.300884,0,FP_ALLOW
TXN0018902,U0331,5285.64,mobile_ios,Bangalore,Amazon,2024-03-08 14:18:08,0,22642.21,18.9047,0,1,0.233432,0,TN
TXN0018903,U0459,9102.63,mobile_ios,Delhi,Flipkart,2024-02-09 18:59:13,0,30185.49,1.7888,3,1,0.301546,0,FP_ALLOW
TXN0018904,U0243,73795.07,mobile_android,Pune,Unknown_Merchant,2024-02-25 01:12:09,5,49645.16,0.0486,9,0,1.486421,1,TP
TXN0018905,U0029,33689.87,tablet,Hyderabad,ATM_Withdrawal,2024-02-28 23:26:10,2,42474.14,0.4863,3,0,0.793167,0,FP_REVIEW
TXN0018906,U0420,858.09,mobile_ios,Pune,Zomato,2024-01-06 11:21:03,1,19670.28,4.581,1,1,0.043621,1,FN
TXN0018907,U0338,961.7,mobile_ios,Kolkata,Flipkart,2024-02-14 23:33:26,1,108817.57,19.1745,1,1,0.008838,1,FN
TXN0018908,U0232,23322.6,desktop_firefox,Bangalore,ATM_Withdrawal,2024-01-03 06:14:47,1,22800.64,0.1623,3,0,1.022847,0,FP_REVIEW
TXN0018909,U0495,57235.86,mobile_android,Hyderabad,Unknown_Merchant,2024-01-15 07:37:30,3,56506.89,0.0326,8,0,1.012883,1,TP
TXN0018910,U0103,33443.8,desktop_firefox,Pune,IRCTC,2024-02-18 20:48:18,2,47472.67,0.3441,5,0,0.70447,0,FP_REVIEW
TXN0018911,U0167,49742.83,mobile_android,Bangalore,Unknown_Merchant,2024-02-12 15:06:44,3,99000.56,0.0528,6,0,0.502445,0,FP_BLOCK
TXN0018912,U0245,3995.03,desktop_chrome,Kolkata,Amazon,2024-01-10 07:40:02,0,21111.14,62.0973,2,1,0.189229,0,TN
TXN0018913,U0030,20349.31,desktop_firefox,Bangalore,IRCTC,2024-01-31 06:13:00,2,84404.01,0.1778,5,0,0.241091,0,FP_REVIEW
TXN0018914,U0313,17814.59,mobile_ios,Chennai,Flipkart,2024-01-25 04:21:32,0,97531.12,1.1778,3,1,0.182654,0,FP_ALLOW
TXN0018915,U0086,30286.81,mobile_android,Mumbai,ATM_Withdrawal,2024-02-04 07:50:07,2,93309.35,0.4807,4,0,0.324581,0,FP_REVIEW
TXN0018916,U0128,61508.62,mobile_android,Mumbai,ATM_Withdrawal,2024-01-12 02:12:32,3,12838.89,0.0893,5,0,4.790432,0,FP_BLOCK
TXN0018917,U0264,3153.47,desktop_chrome,Mumbai,Zomato,2024-02-01 00:00:50,0,30600.56,39.3815,0,1,0.103049,1,FN
TXN0018918,U0267,9966.03,desktop_firefox,Pune,IRCTC,2024-01-10 07:56:29,1,34214.46,2.082,2,0,0.291273,0,FP_ALLOW
TXN0018919,U0067,5001.43,desktop_chrome,Pune,BigBasket,2024-02-03 07:41:35,0,40889.63,62.7129,0,1,0.122312,0,TN
TXN0018920,U0008,9990.98,desktop_chrome,Hyderabad,Flipkart,2024-02-27 05:39:15,1,46128.47,2.9095,2,1,0.216586,0,FP_ALLOW
TXN0018921,U0193,34222.5,tablet,Delhi,Unknown_Merchant,2024-02-05 05:00:01,5,16185.4,0.0551,6,0,2.114275,1,TP
TXN0018922,U0363,15596.22,desktop_chrome,Delhi,IRCTC,2024-02-29 10:48:44,1,53487.71,0.6118,1,1,0.29158,0,FP_ALLOW
TXN0018923,U0163,31589.01,tablet,Hyderabad,Unknown_Merchant,2024-01-20 08:14:13,4,19258.57,0.0313,9,0,1.640172,1,TP
TXN0018924,U0288,33222.26,mobile_android,Pune,ATM_Withdrawal,2024-02-13 00:57:12,2,110000.9,0.0751,6,0,0.302015,0,FP_BLOCK
TXN0018925,U0453,18891.01,tablet,Mumbai,Amazon,2024-03-20 20:04:30,1,51538.74,0.4938,4,0,0.366533,0,FP_REVIEW
TXN0018926,U0191,44899.99,tablet,Mumbai,ATM_Withdrawal,2024-03-25 22:45:36,3,89722.93,0.136,7,0,0.500424,0,FP_BLOCK
TXN0018927,U0443,30128.35,tablet,Kolkata,IRCTC,2024-03-04 14:12:24,1,6639.68,0.1179,3,0,4.536937,0,FP_REVIEW
TXN0018928,U0129,29368.0,tablet,Delhi,Unknown_Merchant,2024-02-14 21:32:04,4,22314.02,0.0466,8,0,1.316064,1,TP
TXN0018929,U0453,53821.06,tablet,Delhi,Unknown_Merchant,2024-02-09 08:56:25,2,171640.84,0.1082,6,0,0.313566,0,FP_BLOCK
TXN0018930,U0175,18244.76,desktop_firefox,Chennai,Flipkart,2024-03-28 07:00:16,1,22261.19,0.4094,5,0,0.81954,0,FP_REVIEW
TXN0018931,U0035,4216.75,mobile_ios,Mumbai,Swiggy,2024-03-17 01:43:46,0,12009.62,66.9271,0,1,0.351085,0,TN
TXN0018932,U0387,15515.76,mobile_ios,Delhi,Flipkart,2024-01-11 14:46:12,1,62041.33,1.6068,2,1,0.250083,0,FP_ALLOW
TXN0018933,U0177,17994.16,desktop_chrome,Ahmedabad,Myntra,2024-03-16 10:57:37,1,143654.03,2.9972,1,0,0.12526,0,FP_ALLOW
TXN0018934,U0292,56476.02,mobile_android,Bangalore,Unknown_Merchant,2024-02-09 16:05:10,5,13318.34,0.0209,9,0,4.240152,1,TP
TXN0018935,U0441,2338.06,mobile_ios,Ahmedabad,Zomato,2024-01-17 11:27:17,1,58498.88,38.0096,0,1,0.039967,1,FN
TXN0018936,U0163,13199.86,desktop_chrome,Bangalore,IRCTC,2024-03-21 14:28:43,1,14204.17,1.8052,3,0,0.929229,0,FP_ALLOW
TXN0018937,U0221,4237.48,mobile_ios,Delhi,Swiggy,2024-03-28 16:20:31,0,12366.1,44.0416,2,1,0.342641,0,TN
TXN0018938,U0462,35323.24,mobile_android,Kolkata,Unknown_Merchant,2024-03-12 17:49:04,3,20611.87,0.0348,7,0,1.71365,1,TP
TXN0018939,U0278,12909.87,desktop_firefox,Kolkata,Amazon,2024-02-22 20:33:30,0,166327.28,1.5845,1,1,0.077617,0,FP_ALLOW
TXN0018940,U0469,19959.71,mobile_android,Pune,IRCTC,2024-01-24 00:18:38,2,61055.09,0.4185,3,0,0.326908,0,FP_REVIEW
TXN0018941,U0347,77158.44,tablet,Bangalore,Unknown_Merchant,2024-02-05 12:33:19,5,77605.74,0.0284,8,0,0.994223,1,TP
TXN0018942,U0255,18545.16,mobile_android,Kolkata,Amazon,2024-01-01 18:01:17,1,66300.06,0.1742,3,0,0.279711,0,FP_REVIEW
TXN0018943,U0255,7284.87,mobile_ios,Hyderabad,Zomato,2024-03-20 04:02:39,0,9396.82,53.8448,1,1,0.775166,0,TN
TXN0018944,U0049,14833.33,desktop_chrome,Pune,Flipkart,2024-03-19 00:19:12,0,14551.97,1.1807,3,0,1.019265,0,FP_ALLOW
TXN0018945,U0314,2411.12,mobile_ios,Delhi,PhonePe,2024-01-24 18:24:42,0,76852.79,67.7564,0,1,0.031373,0,TN
TXN0018946,U0472,58003.58,tablet,Hyderabad,Unknown_Merchant,2024-03-27 17:16:26,3,27165.66,0.035,9,0,2.135102,1,TP
TXN0018947,U0159,21558.89,desktop_firefox,Bangalore,IRCTC,2024-02-01 16:00:07,1,9743.49,0.4746,3,0,2.212419,0,FP_REVIEW
TXN0018948,U0479,30298.41,mobile_android,Hyderabad,Unknown_Merchant,2024-02-11 06:22:15,2,54257.03,0.059,7,0,0.558413,0,FP_BLOCK
TXN0018949,U0261,51975.04,tablet,Kolkata,Unknown_Merchant,2024-02-13 11:53:59,2,126687.37,0.0757,7,0,0.410259,0,FP_BLOCK
TXN0018950,U0337,7192.48,desktop_chrome,Delhi,BigBasket,2024-03-21 23:04:10,0,152978.02,53.2276,0,1,0.047016,0,TN
TXN0018951,U0308,39445.71,tablet,Mumbai,Unknown_Merchant,2024-01-30 13:50:12,4,18554.74,0.0717,7,0,2.125796,1,TP
TXN0018952,U0462,776.19,desktop_chrome,Mumbai,Zomato,2024-03-07 05:59:40,0,17737.42,6.6584,0,1,0.043758,0,TN
TXN0018953,U0072,33841.08,mobile_android,Ahmedabad,ATM_Withdrawal,2024-01-16 19:27:02,1,51910.96,0.1998,5,0,0.651894,0,FP_REVIEW
TXN0018954,U0148,9383.22,mobile_ios,Mumbai,Amazon,2024-03-06 14:30:20,1,36443.6,1.7319,3,1,0.257465,0,FP_ALLOW
TXN0018955,U0120,2180.25,desktop_chrome,Bangalore,Swiggy,2024-01-14 21:46:36,0,90051.38,48.1589,1,1,0.024211,0,TN
TXN0018956,U0410,57624.32,tablet,Delhi,Unknown_Merchant,2024-01-08 15:03:13,3,168580.23,0.0688,5,0,0.341819,0,FP_BLOCK
TXN0018957,U0162,6108.6,desktop_chrome,Chennai,Zomato,2024-03-01 01:52:33,0,71768.08,18.2556,2,1,0.085115,1,FN
TXN0018958,U0344,30504.92,mobile_android,Ahmedabad,ATM_Withdrawal,2024-02-14 12:16:23,3,21180.06,0.1188,8,0,1.440198,0,FP_BLOCK
TXN0018959,U0469,684.48,desktop_chrome,Ahmedabad,Swiggy,2024-03-28 13:33:32,0,16851.92,8.6762,0,1,0.040615,0,TN
TXN0018960,U0101,12925.41,desktop_firefox,Chennai,IRCTC,2024-02-13 15:56:30,1,16995.67,1.7261,1,0,0.760467,0,FP_ALLOW
TXN0018961,U0439,71676.39,mobile_android,Pune,Unknown_Merchant,2024-02-02 12:24:17,4,22917.44,0.027,7,0,3.127455,1,TP
TXN0018962,U0235,28204.31,mobile_android,Kolkata,Flipkart,2024-02-24 20:21:31,2,77027.5,0.1012,5,0,0.366154,0,FP_REVIEW
TXN0018963,U0016,63524.02,mobile_android,Hyderabad,Unknown_Merchant,2024-02-28 02:11:27,3,70164.74,0.06,7,0,0.905342,1,TP
TXN0018964,U0448,52823.72,tablet,Pune,ATM_Withdrawal,2024-02-13 16:54:10,3,43059.69,0.0348,6,0,1.226727,0,FP_BLOCK
TXN0018965,U0415,59579.08,mobile_android,Bangalore,Unknown_Merchant,2024-03-29 20:02:12,4,12848.6,0.0142,7,0,4.636649,1,TP
TXN0018966,U0142,55245.59,tablet,Ahmedabad,Unknown_Merchant,2024-02-25 08:09:32,4,50988.45,0.0735,9,0,1.083471,1,TP
TXN0018967,U0210,40913.73,mobile_android,Mumbai,Unknown_Merchant,2024-02-03 09:11:19,5,43046.17,0.0689,10,0,0.950439,1,TP
TXN0018968,U0455,31231.55,tablet,Chennai,Unknown_Merchant,2024-03-12 23:52:15,2,23761.29,0.0871,6,0,1.314332,0,FP_BLOCK
TXN0018969,U0230,33542.31,tablet,Delhi,Flipkart,2024-01-29 09:16:46,2,9779.84,0.378,3,0,3.42939,0,FP_REVIEW
TXN0018970,U0165,9746.97,mobile_ios,Kolkata,Amazon,2024-01-05 14:43:37,0,24652.43,1.6634,2,1,0.39536,0,FP_ALLOW
TXN0018971,U0098,58170.86,mobile_android,Mumbai,Unknown_Merchant,2024-02-13 15:06:40,4,44037.63,0.035,6,0,1.320905,1,TP
TXN0018972,U0463,9803.4,desktop_chrome,Delhi,Myntra,2024-01-23 16:43:19,1,12213.93,2.0627,3,1,0.802575,0,FP_ALLOW
TXN0018973,U0114,30411.47,desktop_firefox,Kolkata,IRCTC,2024-03-14 18:30:17,1,28502.08,0.275,3,0,1.066954,0,FP_REVIEW
TXN0018974,U0104,44282.69,tablet,Pune,ATM_Withdrawal,2024-03-29 13:17:40,3,25449.58,0.0643,7,0,1.739948,0,FP_BLOCK
TXN0018975,U0217,3588.3,desktop_chrome,Pune,Zomato,2024-02-26 23:59:25,0,42218.11,58.6973,1,1,0.084992,0,TN
TXN0018976,U0076,39305.36,tablet,Ahmedabad,ATM_Withdrawal,2024-01-04 12:56:52,3,46564.08,0.136,7,0,0.844095,0,FP_BLOCK
TXN0018977,U0271,16994.29,mobile_ios,Pune,Myntra,2024-01-15 15:43:56,0,8978.93,2.7194,2,0,1.892475,0,FP_ALLOW
TXN0018978,U0104,20122.44,tablet,Pune,IRCTC,2024-01-22 13:19:52,1,30241.93,0.1061,4,0,0.66536,0,FP_REVIEW
TXN0018979,U0192,44703.89,tablet,Mumbai,Unknown_Merchant,2024-03-25 13:57:13,5,15028.01,0.0333,7,0,2.974507,1,TP
TXN0018980,U0118,2718.74,desktop_chrome,Kolkata,BigBasket,2024-03-08 19:57:37,0,354447.41,51.376,1,1,0.00767,0,TN
TXN0018981,U0248,6572.26,desktop_chrome,Ahmedabad,Zomato,2024-01-29 18:32:12,1,19089.71,43.1049,2,1,0.344265,1,FN
TXN0018982,U0357,31793.96,mobile_android,Delhi,Unknown_Merchant,2024-02-10 10:48:51,3,44112.39,0.0434,10,0,0.720733,1,TP
TXN0018983,U0397,9835.45,mobile_ios,Hyderabad,Myntra,2024-01-29 18:33:49,1,36537.29,1.2772,3,1,0.269182,0,FP_ALLOW
TXN0018984,U0160,44400.94,mobile_android,Bangalore,ATM_Withdrawal,2024-02-28 22:22:49,2,44267.07,0.0555,7,0,1.003001,0,FP_BLOCK
TXN0018985,U0105,24977.64,tablet,Ahmedabad,Amazon,2024-02-19 06:34:27,2,109222.45,0.159,3,0,0.228684,0,FP_REVIEW
TXN0018986,U0314,6144.5,desktop_chrome,Hyderabad,Amazon,2024-03-05 17:12:04,0,18688.46,20.9645,1,1,0.328768,0,TN
TXN0018987,U0440,49702.52,tablet,Delhi,Unknown_Merchant,2024-01-20 05:17:12,5,40227.45,0.0702,6,0,1.235507,1,TP
TXN0018988,U0046,13691.93,desktop_firefox,Pune,Myntra,2024-02-19 10:54:52,0,113076.12,1.078,2,1,0.121085,0,FP_ALLOW
TXN0018989,U0300,66478.42,tablet,Chennai,Unknown_Merchant,2024-01-10 11:55:43,3,25242.21,0.0197,9,0,2.633517,1,TP
TXN0018990,U0123,18212.36,desktop_firefox,Pune,Amazon,2024-01-02 02:26:38,1,20271.08,0.1737,4,0,0.898396,0,FP_REVIEW
TXN0018991,U0249,63787.73,tablet,Ahmedabad,Unknown_Merchant,2024-02-01 00:31:05,3,32998.01,0.0726,10,0,1.93302,1,TP
TXN0018992,U0049,5331.88,desktop_chrome,Pune,Zomato,2024-03-22 20:20:19,0,31116.64,20.3991,0,1,0.171346,0,TN
TXN0018993,U0301,34972.54,desktop_firefox,Pune,Flipkart,2024-02-16 18:34:49,1,20154.98,0.4983,4,0,1.735095,0,FP_REVIEW
TXN0018994,U0198,2028.23,desktop_chrome,Hyderabad,Flipkart,2024-01-04 18:55:08,0,21869.34,36.4547,1,1,0.092739,1,FN
TXN0018995,U0030,29726.1,tablet,Pune,Unknown_Merchant,2024-02-21 16:00:14,4,52110.43,0.0765,7,0,0.570433,1,TP
TXN0018996,U0406,25957.77,mobile_android,Pune,Unknown_Merchant,2024-02-24 01:14:58,4,26373.13,0.08,9,0,0.984213,1,TP
TXN0018997,U0106,15986.45,desktop_firefox,Delhi,Myntra,2024-03-18 12:40:28,1,28963.11,1.0774,3,0,0.55194,0,FP_ALLOW
TXN0018998,U0191,22627.41,desktop_firefox,Chennai,Flipkart,2024-02-24 03:45:32,1,30768.04,0.3247,4,0,0.735395,0,FP_REVIEW
TXN0018999,U0494,6153.31,mobile_ios,Pune,Zomato,2024-03-22 16:54:19,1,31744.54,7.9807,0,1,0.193832,1,FN
TXN0019000,U0213,21689.59,mobile_android,Pune,IRCTC,2024-01-03 20:11:49,1,43665.37,0.4782,5,0,0.496712,0,FP_REVIEW
TXN0019001,U0392,46290.01,mobile_android,Chennai,Unknown_Merchant,2024-01-24 12:19:55,3,10824.3,0.0644,7,0,4.276095,1,TP
TXN0019002,U0022,40493.02,mobile_android,Mumbai,Unknown_Merchant,2024-02-11 15:12:33,5,132504.72,0.0518,6,0,0.305595,1,TP
TXN0019003,U0159,49556.31,tablet,Pune,Unknown_Merchant,2024-02-25 23:57:53,4,40421.33,0.0649,7,0,1.225964,1,TP
TXN0019004,U0088,2150.27,mobile_ios,Delhi,Flipkart,2024-01-17 01:38:25,0,12437.76,28.1339,0,1,0.172869,1,FN
TXN0019005,U0306,27671.44,tablet,Mumbai,Flipkart,2024-03-17 21:19:41,1,71775.89,0.4218,4,0,0.38552,0,FP_REVIEW
TXN0019006,U0294,27618.82,desktop_firefox,Mumbai,Amazon,2024-03-01 10:05:19,2,11509.57,0.4065,3,0,2.399431,0,FP_REVIEW
TXN0019007,U0481,62079.82,tablet,Hyderabad,Unknown_Merchant,2024-03-29 16:03:16,3,159277.24,0.0515,5,0,0.389757,0,FP_BLOCK
TXN0019008,U0242,61191.07,tablet,Delhi,Unknown_Merchant,2024-02-29 01:00:47,3,39848.59,0.0262,10,0,1.535551,1,TP
TXN0019009,U0091,39797.36,tablet,Delhi,Unknown_Merchant,2024-03-18 22:20:59,3,31747.43,0.0592,6,0,1.253522,1,TP
TXN0019010,U0225,6577.38,desktop_chrome,Hyderabad,Flipkart,2024-02-02 04:17:16,1,31057.8,45.4926,1,1,0.211772,1,FN
TXN0019011,U0467,9544.56,desktop_chrome,Ahmedabad,Myntra,2024-03-29 12:43:52,1,65136.52,2.9859,3,0,0.146529,0,FP_ALLOW
TXN0019012,U0371,10787.32,mobile_ios,Bangalore,Flipkart,2024-02-29 00:48:09,1,24730.6,1.1973,1,0,0.436176,0,FP_ALLOW
TXN0019013,U0012,70631.1,mobile_android,Mumbai,Unknown_Merchant,2024-01-15 16:35:19,5,38392.29,0.0479,7,0,1.839673,1,TP
TXN0019014,U0308,69397.14,mobile_android,Delhi,Unknown_Merchant,2024-02-10 11:17:13,4,182713.47,0.017,7,0,0.379812,1,TP
TXN0019015,U0478,13303.31,desktop_chrome,Pune,IRCTC,2024-02-10 13:55:11,0,22871.02,2.4267,2,0,0.581641,0,FP_ALLOW
TXN0019016,U0022,31624.46,tablet,Mumbai,Unknown_Merchant,2024-03-12 02:50:12,4,115869.99,0.0318,9,0,0.272928,1,TP
TXN0019017,U0338,28935.38,tablet,Bangalore,Unknown_Merchant,2024-01-30 15:06:21,4,52778.91,0.0169,7,0,0.548227,1,TP
TXN0019018,U0472,28960.77,desktop_firefox,Hyderabad,Amazon,2024-03-17 04:03:05,2,45030.67,0.2363,5,0,0.64312,0,FP_REVIEW
TXN0019019,U0111,63780.4,mobile_android,Delhi,Unknown_Merchant,2024-03-03 13:03:57,3,38376.64,0.0732,6,0,1.661916,1,TP
TXN0019020,U0013,35869.18,mobile_android,Bangalore,Unknown_Merchant,2024-03-24 05:32:32,4,86827.66,0.0545,8,0,0.413103,1,TP
TXN0019021,U0382,6738.17,mobile_ios,Chennai,PhonePe,2024-03-04 03:09:16,0,134265.95,53.1746,1,1,0.050185,0,TN
TXN0019022,U0464,19174.39,desktop_firefox,Delhi,Amazon,2024-01-13 18:41:52,2,48099.35,0.2964,3,0,0.398633,0,FP_REVIEW
TXN0019023,U0239,2458.02,desktop_chrome,Chennai,Swiggy,2024-02-19 02:28:05,0,37982.86,50.3298,0,1,0.064712,0,TN
TXN0019024,U0227,29536.3,tablet,Ahmedabad,Flipkart,2024-03-30 22:57:15,1,56283.5,0.4738,5,0,0.524768,0,FP_REVIEW
TXN0019025,U0172,34263.88,tablet,Delhi,Unknown_Merchant,2024-01-14 22:01:13,2,60479.83,0.0475,6,0,0.566525,0,FP_BLOCK
TXN0019026,U0032,44846.29,tablet,Pune,Unknown_Merchant,2024-01-02 22:41:32,3,133067.4,0.0733,9,0,0.337017,1,TP
TXN0019027,U0063,15178.41,desktop_chrome,Bangalore,Amazon,2024-03-30 09:17:23,0,19985.97,1.4509,1,1,0.759415,0,FP_ALLOW
TXN0019028,U0280,44499.34,mobile_android,Mumbai,Unknown_Merchant,2024-03-23 08:03:09,5,48487.23,0.0532,9,0,0.917735,1,TP
TXN0019029,U0084,75682.53,mobile_android,Bangalore,Unknown_Merchant,2024-02-25 10:49:25,4,8735.87,0.0319,8,0,8.662431,1,TP
TXN0019030,U0494,550.38,mobile_ios,Delhi,PhonePe,2024-03-02 02:21:36,0,8992.54,66.5067,2,1,0.061197,0,TN
TXN0019031,U0440,20472.72,desktop_firefox,Delhi,Flipkart,2024-02-27 16:22:14,1,24910.53,0.4578,3,0,0.821817,0,FP_REVIEW
TXN0019032,U0145,7639.51,desktop_chrome,Kolkata,Amazon,2024-03-04 10:46:44,0,149186.7,24.657,2,1,0.051207,0,TN
TXN0019033,U0486,28145.65,tablet,Chennai,IRCTC,2024-02-12 01:47:09,2,57293.6,0.2408,5,0,0.491244,0,FP_REVIEW
TXN0019034,U0086,17024.79,mobile_ios,Pune,Amazon,2024-02-28 12:11:03,0,81461.14,1.286,1,1,0.20899,0,FP_ALLOW
TXN0019035,U0038,23141.48,tablet,Ahmedabad,Flipkart,2024-03-08 13:43:55,2,122874.76,0.3226,3,0,0.188332,0,FP_REVIEW
TXN0019036,U0365,8071.28,desktop_firefox,Chennai,Flipkart,2024-02-11 06:20:34,1,53106.6,2.7957,2,0,0.15198,0,FP_ALLOW
TXN0019037,U0344,22606.64,tablet,Mumbai,Flipkart,2024-03-09 18:24:23,2,39550.04,0.2903,3,0,0.571581,0,FP_REVIEW
TXN0019038,U0275,1430.22,mobile_ios,Kolkata,PhonePe,2024-01-23 09:10:42,0,31282.94,69.235,0,1,0.045717,0,TN
TXN0019039,U0421,56440.78,tablet,Bangalore,Unknown_Merchant,2024-02-05 01:38:20,3,131032.94,0.0452,6,0,0.430734,1,TP
TXN0019040,U0389,23809.67,mobile_android,Mumbai,IRCTC,2024-02-21 09:04:23,1,3554.65,0.2831,4,0,6.696292,0,FP_REVIEW
TXN0019041,U0331,8525.37,desktop_firefox,Delhi,Flipkart,2024-01-29 22:05:59,1,77912.42,1.5403,3,1,0.109421,0,FP_ALLOW
TXN0019042,U0398,57194.78,mobile_android,Delhi,Unknown_Merchant,2024-03-09 02:19:21,5,50325.9,0.0448,9,0,1.136465,1,TP
TXN0019043,U0118,18041.48,mobile_android,Chennai,ATM_Withdrawal,2024-01-30 03:32:36,2,260055.4,0.4859,3,0,0.069375,0,FP_REVIEW
TXN0019044,U0280,10458.48,desktop_chrome,Hyderabad,Flipkart,2024-03-10 14:23:43,0,107258.7,0.5972,1,0,0.097506,0,FP_ALLOW
TXN0019045,U0081,69458.72,mobile_android,Bangalore,Unknown_Merchant,2024-02-23 15:51:40,4,30292.01,0.0354,6,0,2.292896,1,TP
TXN0019046,U0216,73082.73,tablet,Ahmedabad,Unknown_Merchant,2024-01-26 22:54:03,4,67446.31,0.0579,7,0,1.083553,1,TP
TXN0019047,U0028,16164.64,mobile_ios,Ahmedabad,Amazon,2024-01-24 18:44:42,1,18804.97,1.7314,2,0,0.859548,0,FP_ALLOW
TXN0019048,U0168,26067.99,mobile_android,Ahmedabad,IRCTC,2024-01-31 13:45:58,2,15658.21,0.4505,4,0,1.664707,0,FP_REVIEW
TXN0019049,U0274,11542.88,desktop_chrome,Ahmedabad,IRCTC,2024-02-13 12:16:32,0,22678.99,0.7435,3,1,0.508946,0,FP_ALLOW
TXN0019050,U0416,48696.99,tablet,Bangalore,Unknown_Merchant,2024-02-01 15:25:40,3,88650.58,0.0211,6,0,0.549308,1,TP
TXN0019051,U0314,67207.58,tablet,Ahmedabad,Unknown_Merchant,2024-03-25 02:57:48,3,179714.64,0.0526,8,0,0.373966,1,TP
TXN0019052,U0063,7062.64,desktop_chrome,Delhi,Zomato,2024-01-21 07:08:18,0,36116.28,32.7549,2,1,0.195547,0,TN
TXN0019053,U0351,3402.18,desktop_chrome,Chennai,BigBasket,2024-01-17 07:40:12,0,34303.99,16.2374,0,1,0.099174,0,TN
TXN0019054,U0119,64036.99,mobile_android,Ahmedabad,Unknown_Merchant,2024-02-13 03:21:15,2,23361.52,0.0737,7,0,2.741014,0,FP_BLOCK
TXN0019055,U0134,7993.92,desktop_chrome,Delhi,Zomato,2024-03-26 05:28:22,0,116066.41,9.8478,1,1,0.068873,0,TN
TXN0019056,U0392,68464.05,mobile_android,Chennai,Unknown_Merchant,2024-01-20 03:19:17,3,40578.54,0.0846,5,0,1.687157,0,FP_BLOCK
TXN0019057,U0100,47347.84,mobile_android,Delhi,Unknown_Merchant,2024-01-04 08:11:44,4,14288.88,0.0413,10,0,3.313383,1,TP
TXN0019058,U0419,31090.65,mobile_android,Ahmedabad,Unknown_Merchant,2024-02-04 05:38:41,4,79343.77,0.0653,7,0,0.391842,1,TP
TXN0019059,U0388,2174.24,mobile_ios,Hyderabad,Swiggy,2024-02-08 09:23:00,0,66395.3,28.0253,0,1,0.032746,0,TN
TXN0019060,U0050,23903.85,tablet,Ahmedabad,Amazon,2024-01-08 09:51:05,2,144983.44,0.4539,3,0,0.164872,0,FP_REVIEW
TXN0019061,U0286,2032.02,desktop_chrome,Hyderabad,Flipkart,2024-03-10 12:29:10,1,37094.57,2.2178,0,1,0.054778,1,FN
TXN0019062,U0143,6996.46,mobile_ios,Hyderabad,Zomato,2024-01-25 03:55:23,0,7557.91,61.5244,0,1,0.925591,0,TN
TXN0019063,U0216,67350.62,tablet,Delhi,Unknown_Merchant,2024-03-23 05:52:31,3,9866.95,0.0432,5,0,6.825189,0,FP_BLOCK
TXN0019064,U0252,68231.35,tablet,Pune,Unknown_Merchant,2024-02-19 12:15:18,5,23769.6,0.0503,8,0,2.870409,1,TP
TXN0019065,U0255,38477.68,tablet,Chennai,Unknown_Merchant,2024-01-02 20:38:17,3,19214.62,0.0136,9,0,2.002417,1,TP
TXN0019066,U0432,53095.85,mobile_android,Pune,Unknown_Merchant,2024-02-15 22:10:16,5,73077.85,0.0483,8,0,0.726556,1,TP
TXN0019067,U0059,63698.28,mobile_android,Pune,Unknown_Merchant,2024-03-23 15:19:03,5,14303.82,0.027,7,0,4.452924,1,TP
TXN0019068,U0050,56913.85,tablet,Kolkata,ATM_Withdrawal,2024-03-11 04:20:06,2,36542.55,0.1419,8,0,1.557425,0,FP_BLOCK
TXN0019069,U0472,51092.5,mobile_android,Pune,Unknown_Merchant,2024-03-04 23:17:10,5,19272.88,0.0578,6,0,2.650867,1,TP
TXN0019070,U0008,41707.09,tablet,Chennai,Unknown_Merchant,2024-02-13 21:00:04,4,15290.66,0.0389,8,0,2.72744,1,TP
TXN0019071,U0261,25500.06,desktop_firefox,Bangalore,Flipkart,2024-01-22 09:32:18,1,44974.31,0.103,5,0,0.566979,0,FP_REVIEW
TXN0019072,U0223,24889.2,desktop_firefox,Pune,Flipkart,2024-03-29 20:56:03,1,10628.62,0.2577,5,0,2.341495,0,FP_REVIEW
TXN0019073,U0041,11678.25,desktop_firefox,Kolkata,Myntra,2024-03-10 07:12:18,1,59192.59,1.1671,2,0,0.197289,0,FP_ALLOW
TXN0019074,U0494,35892.99,mobile_android,Ahmedabad,Unknown_Merchant,2024-02-08 07:00:23,3,70087.94,0.0981,5,0,0.512106,0,FP_BLOCK
TXN0019075,U0203,50701.83,tablet,Mumbai,Unknown_Merchant,2024-03-19 19:20:27,2,63634.34,0.0796,5,0,0.796756,0,FP_BLOCK
TXN0019076,U0112,619.86,mobile_ios,Bangalore,PhonePe,2024-02-10 07:10:36,0,14109.48,27.3699,0,1,0.043929,0,TN
